EventDate,CounterID,ClientIP,SearchEngineID,SearchPhrase,ResolutionWidth,Title,IsRefresh,DontCountHits
2013-07-08,44,23.144.217.224,7,Intuitive mobile initiative,1920,utilize,0,0
2013-07-23,62,31.201.4.140,3,Advanced fault-tolerant implementation,1920,brand,0,0
2013-07-18,10,74.190.206.46,16,,1920,implement,0,1
2013-07-18,62,97.86.4.67,10,Focused static matrix,1536,strategize,0,0
2013-07-09,44,28.27.189.93,13,,1366,scale,1,0
2013-07-05,10,103.122.191.236,15,Grass-roots contextually-based budgetary management,1280,innovate,0,1
2013-07-15,44,104.72.204.168,7,User-friendly hybrid budgetary management,1920,generate,0,0
2013-07-03,10,23.99.114.47,2,,1366,benchmark,0,0
2013-07-02,25,83.40.42.19,10,Open-architected zero administration forecast,1920,reinvent,0,0
2013-07-09,25,119.39.140.141,18,Vision-oriented dedicated conglomeration,1440,optimize,0,0
2013-07-08,99,208.97.245.110,16,Horizontal global policy,1920,integrate,0,0
2013-07-29,10,101.199.5.231,2,Cross-platform bi-directional moratorium,1366,reinvent,0,0
2013-07-25,62,170.67.17.16,4,Profound homogeneous methodology,1920,incentivize,0,0
2013-07-17,62,170.116.249.239,12,Fundamental analyzing toolset,1280,deliver,0,0
2013-07-08,44,21.140.81.143,1,,1920,orchestrate,0,0
2013-07-09,10,172.105.214.70,5,,1280,brand,0,0
2013-07-04,44,201.105.152.30,18,Customizable real-time throughput,1536,leverage,0,0
2013-07-18,10,180.218.16.0,3,Persevering eco-centric pricing structure,1536,syndicate,0,0
2013-07-07,99,21.102.33.35,17,Assimilated tertiary website,1440,reinvent,0,0
2013-07-22,10,11.129.240.148,13,Versatile uniform array,1920,aggregate,0,0
2013-07-22,62,142.197.250.36,1,,1440,enable,0,0
2013-07-03,62,154.167.142.55,5,,1280,transform,0,0
2013-07-05,10,104.72.204.168,9,,1920,matrix,0,0
2013-07-31,44,188.229.98.118,5,Digitized intermediate matrix,1280,matrix,0,0
2013-07-01,10,130.74.93.208,15,,1536,engage,0,0
2013-07-18,44,17.128.217.79,18,Cross-platform exuding workforce,1366,integrate,0,0
2013-07-02,62,152.163.86.7,17,Optional client-driven matrix,1280,maximize,0,0
2013-07-30,62,222.24.13.217,8,Multi-channeled system-worthy groupware,1440,architect,0,0
2013-07-25,62,67.206.183.133,7,Multi-tiered systemic challenge,1440,expedite,0,1
2013-07-10,99,145.95.24.10,6,Digitized disintermediate ability,1366,extend,1,0
2013-07-30,62,159.42.214.44,15,Fully-configurable bi-directional secured line,1536,engineer,0,0
2013-07-23,62,54.109.113.124,19,Enterprise-wide even-keeled function,1440,drive,0,0
2013-07-23,25,149.191.6.130,8,Implemented methodical model,1440,syndicate,1,0
2013-07-31,25,190.55.22.124,11,Synergized local knowledge user,1366,engineer,1,0
2013-07-24,62,162.97.114.51,12,Enhanced disintermediate attitude,1366,re-contextualize,0,0
2013-07-08,44,75.191.195.15,4,Centralized disintermediate Graphical User Interface,1280,re-intermediate,0,0
2013-07-09,10,164.110.60.161,12,Enhanced eco-centric open architecture,1366,facilitate,0,0
2013-07-23,10,5.195.20.130,13,,1280,revolutionize,0,0
2013-07-29,62,45.107.138.86,13,,1536,engineer,1,0
2013-07-04,44,30.21.204.108,9,Diverse zero tolerance core,1280,reinvent,0,0
2013-07-29,62,60.199.9.182,6,Business-focused maximized superstructure,1440,transform,0,0
2013-07-12,25,93.250.197.55,8,Devolved 5thgeneration installation,1536,expedite,1,0
2013-07-19,62,133.254.192.215,3,Centralized 24hour hardware,1536,optimize,0,0
2013-07-31,62,7.118.131.151,5,Balanced upward-trending algorithm,1366,cultivate,0,0
2013-07-16,44,219.158.174.18,2,Multi-layered impactful circuit,1280,monetize,0,0
2013-07-18,44,174.8.216.10,13,Profound tertiary alliance,1366,deliver,0,0
2013-07-31,62,105.227.244.213,8,Organized fresh-thinking approach,1536,transition,1,0
2013-07-14,62,98.185.155.146,4,Enhanced dedicated ability,1440,facilitate,1,0
2013-07-08,25,192.245.57.240,8,,1536,strategize,0,0
2013-07-20,99,48.205.9.90,12,Distributed analyzing frame,1366,iterate,0,0
2013-07-22,44,57.218.157.12,10,Sharable neutral focus group,1280,incubate,1,0
2013-07-08,62,47.151.127.157,18,Multi-tiered systemic artificial intelligence,1536,disintermediate,0,0
2013-07-07,62,151.145.32.112,1,Integrated incremental collaboration,1536,monetize,0,0
2013-07-18,62,125.76.181.177,6,Multi-channeled methodical standardization,1366,unleash,0,0
2013-07-03,25,20.148.109.203,13,Organic context-sensitive data-warehouse,1536,extend,0,1
2013-07-22,62,111.217.4.89,18,Stand-alone local secured line,1440,seize,0,0
2013-07-09,99,208.97.245.110,5,,1536,innovate,0,0
2013-07-14,25,29.18.126.16,16,,1280,syndicate,0,0
2013-07-18,10,43.49.23.169,18,Cross-group human-resource analyzer,1536,productize,0,0
2013-07-12,44,107.122.31.109,16,Total web-enabled synergy,1280,cultivate,0,0
2013-07-08,62,29.64.212.72,12,Triple-buffered contextually-based middleware,1366,e-enable,1,0
2013-07-01,10,180.95.30.94,3,Future-proofed holistic conglomeration,1920,matrix,0,0
2013-07-05,62,215.132.28.141,11,Optional demand-driven flexibility,1366,envisioneer,0,0
2013-07-20,44,143.36.24.106,6,Customizable value-added installation,1280,enable,0,0
2013-07-29,25,223.145.36.243,8,Implemented radical application,1920,target,0,1
2013-07-20,44,122.230.116.105,6,User-friendly 24/7 budgetary management,1440,grow,0,0
2013-07-21,62,205.202.76.53,18,Polarized attitude-oriented circuit,1920,utilize,0,0
2013-07-10,62,220.60.68.245,8,Grass-roots tangible Local Area Network,1366,harness,0,0
2013-07-20,44,144.228.77.237,15,Secured client-server moderator,1440,innovate,0,0
2013-07-30,10,160.124.165.120,18,Managed solution-oriented emulation,1280,deliver,0,0
2013-07-18,10,22.196.212.120,14,Compatible attitude-oriented circuit,1920,grow,1,0
2013-07-11,62,188.31.234.217,13,,1440,engineer,0,0
2013-07-01,44,30.182.61.49,12,Managed logistical attitude,1280,syndicate,0,0
2013-07-20,10,32.221.190.218,18,Synergistic optimal collaboration,1280,exploit,0,0
2013-07-30,62,162.225.164.91,19,Front-line eco-centric forecast,1280,envisioneer,0,0
2013-07-29,62,91.33.184.222,12,Assimilated object-oriented challenge,1536,re-contextualize,0,0
2013-07-28,25,97.51.203.148,17,,1536,envisioneer,0,0
2013-07-14,25,149.205.35.64,3,Customer-focused systematic archive,1366,innovate,0,0
2013-07-19,62,57.239.81.13,12,Multi-lateral client-driven flexibility,1440,enhance,0,0
2013-07-09,62,34.66.204.249,12,Stand-alone leadingedge Graphical User Interface,1440,matrix,0,0
2013-07-20,62,39.199.153.6,16,User-centric bottom-line moderator,1536,evolve,0,0
2013-07-08,25,145.97.32.81,17,Expanded 6thgeneration ability,1366,monetize,0,1
2013-07-21,62,145.193.123.35,5,Reverse-engineered systematic solution,1920,innovate,1,0
2013-07-24,10,147.215.53.28,15,,1280,optimize,0,0
2013-07-07,99,106.145.202.85,12,Reduced holistic Graphic Interface,1366,aggregate,0,0
2013-07-14,25,164.249.30.194,14,Total uniform algorithm,1280,generate,0,0
2013-07-18,10,144.228.77.237,1,Persistent solution-oriented methodology,1440,generate,0,0
2013-07-02,10,70.193.196.198,14,Mandatory optimal moderator,1366,e-enable,0,0
2013-07-01,99,16.118.255.0,8,User-friendly executive moratorium,1280,grow,1,0
2013-07-28,62,33.17.189.21,8,,1440,deploy,1,0
2013-07-11,62,5.195.20.130,4,Networked regional complexity,1920,streamline,0,0
2013-07-23,62,52.74.201.153,10,Object-based system-worthy synergy,1536,productize,1,0
2013-07-29,44,47.234.221.195,3,Integrated bottom-line collaboration,1920,deploy,0,0
2013-07-26,62,120.56.200.17,18,Multi-lateral modular intranet,1920,maximize,0,0
2013-07-01,44,105.242.122.198,8,,1920,monetize,0,0
2013-07-23,10,120.231.211.226,5,Polarized solution-oriented toolset,1920,syndicate,0,0
2013-07-05,25,101.108.108.178,11,,1280,reinvent,0,0
2013-07-13,10,95.238.96.138,18,,1366,utilize,0,0
2013-07-23,44,157.212.128.46,9,,1280,monetize,0,0
2013-07-11,62,143.199.61.247,16,Multi-layered high-level core,1280,exploit,0,0
2013-07-29,10,47.151.127.157,17,Business-focused context-sensitive superstructure,1440,generate,0,0
2013-07-10,99,132.193.205.49,13,Focused 3rdgeneration matrix,1920,embrace,0,0
2013-07-23,44,86.64.209.75,12,Ergonomic human-resource approach,1536,syndicate,0,0
2013-07-20,62,10.170.238.221,1,Synergized 4thgeneration help-desk,1536,engineer,0,0
2013-07-06,10,105.227.244.213,11,Operative real-time archive,1920,syndicate,0,0
2013-07-15,10,160.253.140.35,10,,1920,orchestrate,1,0
2013-07-20,10,46.46.82.31,16,Centralized analyzing array,1920,maximize,0,0
2013-07-05,44,33.209.247.31,11,Vision-oriented real-time standardization,1536,incentivize,0,0
2013-07-20,10,147.215.53.28,4,Face-to-face composite methodology,1440,enhance,0,0
2013-07-20,62,101.199.5.231,17,Devolved zero administration product,1536,deploy,0,0
2013-07-13,99,219.27.225.135,6,Realigned contextually-based product,1440,aggregate,0,0
2013-07-09,44,34.66.204.249,7,,1440,transform,0,0
2013-07-08,10,222.53.122.56,17,,1920,deploy,0,0
2013-07-14,44,3.43.181.121,17,,1280,iterate,0,0
2013-07-03,62,173.234.199.169,5,,1280,streamline,0,0
2013-07-18,99,198.77.1.214,2,Phased systemic encoding,1366,scale,1,0
2013-07-05,44,39.39.251.169,4,Quality-focused impactful strategy,1280,deliver,1,0
2013-07-06,44,205.73.123.47,15,Profound global challenge,1920,morph,0,0
2013-07-16,44,58.137.212.89,6,,1920,deploy,1,0
2013-07-28,25,68.69.204.217,9,Balanced 24/7 standardization,1366,mesh,0,0
2013-07-22,44,217.229.14.178,9,Digitized coherent collaboration,1536,enhance,1,0
2013-07-28,25,166.73.244.76,15,Front-line bi-directional approach,1920,deploy,0,0
2013-07-01,62,175.124.187.163,17,Networked even-keeled superstructure,1366,engage,0,0
2013-07-25,44,33.102.164.220,10,Multi-layered real-time paradigm,1280,target,0,0
2013-07-28,62,39.199.153.6,11,Switchable human-resource throughput,1366,drive,0,0
2013-07-21,44,84.116.16.193,12,User-friendly analyzing policy,1920,incentivize,1,1
2013-07-29,25,137.91.98.68,7,Open-architected 5thgeneration contingency,1280,enable,0,0
2013-07-14,10,173.124.61.117,15,Right-sized motivating alliance,1280,grow,0,0
2013-07-31,44,44.198.250.103,2,Enhanced national parallelism,1920,disintermediate,0,0
2013-07-26,62,1.13.16.41,14,,1440,implement,0,0
2013-07-03,44,48.253.196.246,3,,1366,enhance,0,0
2013-07-03,62,39.89.126.215,6,,1280,reinvent,0,0
2013-07-31,99,77.170.167.25,5,Object-based optimizing installation,1920,matrix,1,0
2013-07-05,44,156.101.113.133,11,Extended empowering moratorium,1280,engage,0,0
2013-07-09,62,89.228.61.167,15,Stand-alone well-modulated alliance,1536,e-enable,0,0
2013-07-21,62,79.153.164.244,16,Distributed heuristic software,1280,deliver,0,0
2013-07-03,25,11.218.192.26,16,Proactive 6thgeneration open system,1440,evolve,0,0
2013-07-11,99,61.225.38.209,12,,1280,visualize,1,0
2013-07-13,62,162.82.143.140,15,Horizontal optimal hub,1440,seize,0,0
2013-07-29,44,124.122.177.206,7,Seamless object-oriented core,1280,reinvent,0,0
2013-07-30,10,55.186.120.53,14,,1920,incentivize,0,0
2013-07-01,44,32.246.91.122,19,Synergistic directional help-desk,1440,re-intermediate,0,0
2013-07-23,62,139.217.41.214,12,Function-based impactful artificial intelligence,1280,cultivate,0,0
2013-07-31,62,115.48.101.125,7,Monitored stable info-mediaries,1920,transform,1,0
2013-07-29,44,70.237.236.88,1,Fully-configurable hybrid throughput,1366,drive,1,0
2013-07-30,10,137.145.208.59,19,Sharable composite contingency,1536,envisioneer,0,0
2013-07-15,62,89.166.121.30,18,,1366,matrix,1,0
2013-07-25,44,172.155.116.106,3,,1440,grow,0,0
2013-07-14,44,145.223.33.67,3,Switchable zero tolerance function,1536,synergize,0,1
2013-07-29,25,122.20.7.98,12,Integrated actuating service-desk,1920,re-intermediate,0,0
2013-07-08,10,51.57.59.17,9,Team-oriented dynamic data-warehouse,1440,maximize,0,0
2013-07-08,25,22.245.129.25,9,Programmable value-added encryption,1366,exploit,0,0
2013-07-11,10,86.94.215.191,11,,1440,expedite,1,0
2013-07-02,62,54.249.119.247,2,Innovative analyzing flexibility,1536,innovate,0,0
2013-07-31,25,31.206.125.62,17,Open-source multi-tasking matrix,1440,embrace,0,0
2013-07-08,44,141.164.143.122,17,,1536,monetize,1,0
2013-07-12,44,197.84.44.25,10,Phased empowering algorithm,1440,repurpose,0,1
2013-07-24,10,208.149.178.66,14,Polarized asynchronous strategy,1536,envisioneer,0,0
2013-07-17,25,97.55.45.173,16,Synchronized composite analyzer,1280,innovate,0,0
2013-07-30,99,57.218.157.12,10,Business-focused reciprocal functionalities,1920,drive,1,0
2013-07-17,99,21.102.33.35,2,Open-architected composite project,1536,engineer,1,0
2013-07-20,62,137.145.208.59,10,Vision-oriented contextually-based capability,1440,utilize,0,0
2013-07-26,25,17.153.160.148,4,Seamless directional structure,1920,incubate,1,0
2013-07-01,10,7.7.241.123,17,Total national analyzer,1280,revolutionize,0,0
2013-07-22,10,22.196.212.120,18,,1920,cultivate,1,0
2013-07-05,62,5.195.20.130,5,,1280,expedite,0,0
2013-07-31,62,5.247.174.176,5,,1440,scale,0,0
2013-07-03,62,190.59.209.69,18,Future-proofed national contingency,1366,optimize,0,0
2013-07-27,62,199.0.204.220,14,Integrated interactive parallelism,1280,maximize,0,0
2013-07-04,44,36.14.102.181,8,Mandatory static capacity,1366,cultivate,1,0
2013-07-07,99,161.186.29.216,6,Pre-emptive intangible encoding,1440,monetize,0,0
2013-07-04,62,149.191.6.130,8,Cross-platform demand-driven task-force,1280,maximize,0,0
2013-07-16,62,186.241.56.15,14,Adaptive cohesive product,1440,generate,0,0
2013-07-13,44,161.137.103.99,12,Streamlined methodical extranet,1440,expedite,0,0
2013-07-10,99,83.10.11.222,9,Total executive moratorium,1280,cultivate,1,0
2013-07-07,62,188.31.234.217,6,Cloned dynamic architecture,1536,scale,0,0
2013-07-01,99,79.222.0.209,11,Expanded even-keeled adapter,1920,transform,1,0
2013-07-03,44,14.200.20.127,13,Right-sized neutral intranet,1280,architect,1,0
2013-07-18,44,121.143.83.131,19,Open-architected foreground policy,1536,re-intermediate,0,0
2013-07-17,62,103.175.148.82,19,Switchable methodical archive,1440,morph,0,0
2013-07-05,25,38.232.34.159,13,Digitized 6thgeneration intranet,1920,deploy,0,0
2013-07-25,10,125.118.231.234,1,Grass-roots zero tolerance success,1440,expedite,0,0
2013-07-15,25,63.172.99.154,6,,1366,evolve,0,0
2013-07-27,62,52.74.201.153,5,Re-engineered interactive definition,1366,enable,0,0
2013-07-20,10,136.52.63.233,1,,1440,productize,0,0
2013-07-14,44,136.52.63.233,2,,1536,revolutionize,0,0
2013-07-02,62,56.211.50.48,15,Proactive client-server project,1536,expedite,0,0
2013-07-15,62,17.152.98.5,7,Advanced composite workforce,1536,incentivize,0,0
2013-07-10,44,72.130.235.169,19,Digitized logistical capacity,1440,innovate,1,0
2013-07-13,62,44.34.190.47,13,Configurable eco-centric knowledgebase,1920,revolutionize,1,0
2013-07-23,44,211.85.144.14,14,Compatible hybrid website,1280,re-intermediate,0,0
2013-07-06,62,50.66.51.165,10,Profit-focused needs-based Graphic Interface,1440,streamline,1,0
2013-07-16,44,39.39.251.169,1,Balanced bandwidth-monitored software,1366,streamline,0,0
2013-07-29,62,56.16.64.211,8,Switchable discrete software,1280,incubate,1,0
2013-07-21,25,71.129.197.49,6,Face-to-face explicit data-warehouse,1920,grow,0,0
2013-07-19,62,83.204.77.86,14,Universal clear-thinking extranet,1536,monetize,0,0
2013-07-02,44,138.65.1.98,11,Phased methodical function,1280,target,0,0
2013-07-27,62,200.234.91.186,1,Extended dynamic database,1536,iterate,0,0
2013-07-25,44,56.78.23.194,19,Inverse impactful budgetary management,1366,cultivate,0,0
2013-07-23,99,88.80.62.54,11,Self-enabling mission-critical projection,1920,streamline,0,0
2013-07-04,10,89.144.133.236,16,Assimilated web-enabled definition,1280,engage,0,0
2013-07-20,62,117.229.240.250,13,Proactive optimizing orchestration,1440,deploy,1,0
2013-07-30,44,198.37.30.214,11,Streamlined empowering ability,1920,integrate,0,0
2013-07-11,62,17.138.155.69,7,Virtual coherent flexibility,1440,re-contextualize,1,0
2013-07-17,44,218.39.236.7,9,Digitized foreground forecast,1920,exploit,0,0
2013-07-03,62,219.158.174.18,14,Configurable global array,1366,cultivate,0,0
2013-07-08,10,169.198.162.146,8,Phased composite pricing structure,1280,whiteboard,1,0
2013-07-16,25,75.244.139.52,10,Multi-tiered scalable moderator,1280,grow,1,0
2013-07-06,44,223.172.76.72,7,Polarized bandwidth-monitored intranet,1366,iterate,0,0
2013-07-26,44,26.212.126.242,19,Fully-configurable encompassing attitude,1366,facilitate,1,0
2013-07-21,10,167.42.113.51,5,Realigned even-keeled synergy,1920,architect,1,0
2013-07-29,25,83.241.98.137,3,Fully-configurable bi-directional budgetary management,1536,integrate,0,0
2013-07-09,25,67.36.68.252,14,Seamless fault-tolerant emulation,1440,maximize,0,1
2013-07-07,10,117.142.162.223,1,Cloned maximized moratorium,1440,extend,0,0
2013-07-07,10,94.240.151.23,16,Team-oriented secondary budgetary management,1920,seize,0,0
2013-07-22,25,147.54.38.129,19,,1280,whiteboard,0,0
2013-07-09,62,222.53.122.56,16,Assimilated leadingedge model,1440,deliver,0,1
2013-07-06,99,156.43.217.179,7,Vision-oriented exuding synergy,1536,incubate,0,0
2013-07-31,25,151.145.32.112,4,Streamlined explicit parallelism,1280,seize,0,1
2013-07-22,44,167.235.13.111,15,Ergonomic needs-based system engine,1536,drive,0,0
2013-07-07,44,52.197.39.77,16,Open-source foreground hub,1366,deploy,0,0
2013-07-27,25,15.91.177.162,9,Reduced dedicated budgetary management,1440,strategize,0,0
2013-07-26,62,78.119.88.95,4,Balanced radical Local Area Network,1366,matrix,0,0
2013-07-21,10,65.130.227.59,2,Organized maximized strategy,1920,enable,0,0
2013-07-25,10,139.48.196.118,15,,1280,reinvent,0,1
2013-07-27,62,94.235.97.0,11,,1366,disintermediate,1,0
2013-07-05,99,70.191.74.112,18,Reactive fault-tolerant parallelism,1366,disintermediate,0,0
2013-07-29,25,41.57.29.112,17,Proactive real-time circuit,1536,re-contextualize,0,0
2013-07-27,62,48.253.196.246,4,Polarized analyzing moderator,1280,target,0,1
2013-07-24,62,86.167.216.194,14,Business-focused neutral customer loyalty,1536,leverage,0,0
2013-07-11,62,191.92.121.129,8,Multi-channeled context-sensitive projection,1280,aggregate,0,0
2013-07-20,10,145.95.24.10,19,Monitored tangible budgetary management,1440,deliver,0,0
2013-07-28,10,114.207.6.167,10,Secured value-added algorithm,1536,enable,0,0
2013-07-23,25,205.91.100.58,13,Fundamental local capacity,1536,enable,0,0
2013-07-10,25,70.191.74.112,15,Versatile reciprocal flexibility,1366,harness,0,0
2013-07-18,44,116.18.108.125,14,Devolved zero tolerance parallelism,1440,deliver,0,0
2013-07-29,62,75.134.252.81,9,Cross-group radical conglomeration,1366,exploit,0,0
2013-07-20,62,103.122.191.236,8,Persistent tangible portal,1920,iterate,0,0
2013-07-17,44,21.216.223.148,13,,1366,grow,1,0
2013-07-22,62,43.91.0.124,11,Re-contextualized context-sensitive Graphical User Interface,1366,re-intermediate,0,0
2013-07-30,62,166.189.125.159,19,,1280,enable,1,0
2013-07-24,99,9.89.26.1,5,,1280,strategize,0,0
2013-07-09,25,164.249.30.194,15,Innovative systemic alliance,1536,reinvent,0,0
2013-07-15,10,27.152.1.167,8,Universal modular concept,1366,morph,0,0
2013-07-06,99,202.17.216.185,13,Progressive human-resource leverage,1366,whiteboard,0,0
